,DispNum3,DispNum4,Major_Disp,IncidNum3,IncidNum4,StDay_Inc,StMon_Inc,StYear_Inc,EndDay_Inc,EndMon_Inc,EndYear_Inc,Duration,TBI,Fatality_Inc,FatalPre_Inc,Action_Inc,HostLev_Inc,NumA,RevType1_Inc,RevType2_Inc,Version,StAbb,ccode,StDay_Part,StMon_Part,StYear_Part,EndDay_Part,EndMon_Part,EndYear_Part,InSide A,SideA,Fatality_Part,FatalPre_Part,Action_Part,HostLev_Part,RevType1_Part,RevType2_Part,MonthYear,Disp_Sequence
4940,4323,-9,0,4323001,-9,17,3,1997,17,3,1997,1,17,0,0,12,3,1,1,2,4.01,GRC,350.0,17.0,3.0,1997.0,17.0,3.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-03-01,001
4941,4323,-9,0,4323001,-9,17,3,1997,17,3,1997,1,17,0,0,12,3,1,1,2,4.01,TUR,640.0,17.0,3.0,1997.0,17.0,3.0,1997.0,1.0,1.0,0.0,0.0,12.0,3.0,1.0,2.0,1997-03-01,001
4944,4324,-9,0,4324001,-9,25,7,2000,25,7,2000,1,21,0,0,7,3,1,2,0,4.01,IRQ,645.0,25.0,7.0,2000.0,25.0,7.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-07-01,001
4945,4324,-9,0,4324001,-9,25,7,2000,25,7,2000,1,21,0,0,7,3,1,2,0,4.01,TUR,640.0,25.0,7.0,2000.0,25.0,7.0,2000.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,2000-07-01,001
4950,4325,50203,1,4325001,50203001,25,8,2001,26,8,2001,2,142,0,0,16,4,1,2,0,4.01,IRQ,645.0,25.0,8.0,2001.0,26.0,8.0,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-08-01,001
4951,4325,50203,1,4325001,50203001,25,8,2001,26,8,2001,2,142,0,0,16,4,1,2,0,4.01,TUR,640.0,25.0,8.0,2001.0,26.0,8.0,2001.0,1.0,1.0,0.0,0.0,16.0,4.0,2.0,0.0,2001-08-01,001
4976,4327,-9,0,4327001,-9,-9,3,2001,-9,3,2001,-9,-9,0,0,11,3,1,2,0,4.01,NIC,93.0,-9.0,3.0,2001.0,-9.0,3.0,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-03-01,001
4977,4327,-9,0,4327001,-9,-9,3,2001,-9,3,2001,-9,-9,0,0,11,3,1,2,0,4.01,HON,91.0,-9.0,3.0,2001.0,-9.0,3.0,2001.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,2001-03-01,001
4978,4328,-9,0,4328001,-9,-9,9,1998,-9,9,1998,-9,-9,0,0,7,3,1,1,0,4.01,CHN,710.0,-9.0,9.0,1998.0,-9.0,9.0,1998.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998-09-01,001
4979,4328,-9,0,4328001,-9,-9,9,1998,-9,9,1998,-9,-9,0,0,7,3,1,1,0,4.01,VTM,816.0,-9.0,9.0,1998.0,-9.0,9.0,1998.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1998-09-01,001
4980,4329,-9,0,4329001,-9,-9,8,1998,-9,8,1998,-9,-9,0,0,7,3,1,1,0,4.01,VTM,816.0,-9.0,8.0,1998.0,-9.0,8.0,1998.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998-08-01,001
4981,4329,-9,0,4329001,-9,-9,8,1998,-9,8,1998,-9,-9,0,0,7,3,1,1,0,4.01,PHI,840.0,-9.0,8.0,1998.0,-9.0,8.0,1998.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1998-08-01,001
4982,4330,-9,0,4330001,-9,30,10,1999,30,10,1999,1,-9,0,0,16,4,1,1,0,4.01,PHI,840.0,30.0,10.0,1999.0,30.0,10.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-10-01,001
4983,4330,-9,0,4330001,-9,30,10,1999,30,10,1999,1,-9,0,0,16,4,1,1,0,4.01,VTM,816.0,30.0,10.0,1999.0,30.0,10.0,1999.0,1.0,1.0,0.0,0.0,16.0,4.0,1.0,0.0,1999-10-01,001
4984,4331,-9,0,4331001,-9,16,4,1994,28,4,1994,13,-9,0,0,7,3,1,1,0,4.01,VTM,816.0,16.0,4.0,1994.0,28.0,4.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-04-01,001
4985,4331,-9,0,4331001,-9,16,4,1994,28,4,1994,13,-9,0,0,7,3,1,1,0,4.01,TAW,713.0,16.0,4.0,1994.0,28.0,4.0,1994.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1994-04-01,001
4986,4332,-9,0,4332001,-9,17,2,1994,17,2,1994,1,-9,0,0,8,3,1,2,0,4.01,YUG,345.0,17.0,2.0,1994.0,17.0,2.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-02-01,001
4987,4332,-9,0,4332001,-9,17,2,1994,17,2,1994,1,-9,0,0,8,3,1,2,0,4.01,HUN,310.0,17.0,2.0,1994.0,17.0,2.0,1994.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,1994-02-01,001
4988,4333,-9,0,4333001,-9,-9,1,1994,-9,1,1994,-9,-9,0,0,7,3,1,1,0,4.01,BOS,346.0,-9.0,1.0,1994.0,-9.0,1.0,1994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994-01-01,001
4989,4333,-9,0,4333001,-9,-9,1,1994,-9,1,1994,-9,-9,0,0,7,3,1,1,0,4.01,YUG,345.0,-9.0,1.0,1994.0,-9.0,1.0,1994.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1994-01-01,001
4990,4334,-9,0,4334001,-9,11,6,1999,11,6,1999,1,-9,0,0,8,3,1,2,0,4.01,RUS,365.0,11.0,6.0,1999.0,11.0,6.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-06-01,001
4991,4334,-9,0,4334001,-9,11,6,1999,11,6,1999,1,-9,0,0,8,3,1,2,0,4.01,UKG,200.0,11.0,6.0,1999.0,11.0,6.0,1999.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,1999-06-01,001
4992,4335,-9,0,4335001,-9,24,6,1999,24,6,1999,1,-9,0,0,7,3,1,2,0,4.01,RUS,365.0,24.0,6.0,1999.0,24.0,6.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-06-01,001
4993,4335,-9,0,4335001,-9,24,6,1999,24,6,1999,1,-9,0,0,7,3,1,2,0,4.01,NOR,385.0,24.0,6.0,1999.0,24.0,6.0,1999.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,1999-06-01,001
4994,4336,-9,0,4336001,-9,23,3,2001,23,3,2001,1,-9,0,0,7,3,1,2,0,4.01,USA,2.0,23.0,3.0,2001.0,23.0,3.0,2001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001-03-01,001
4995,4336,-9,0,4336001,-9,23,3,2001,23,3,2001,1,-9,0,0,7,3,1,2,0,4.01,CHN,710.0,23.0,3.0,2001.0,23.0,3.0,2001.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,2001-03-01,001
4996,4337,-9,0,4337001,-9,20,5,1997,-9,5,1997,-9,-9,0,0,11,3,1,2,0,4.01,TUR,640.0,20.0,5.0,1997.0,-9.0,5.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1997-05-01,001
4997,4337,-9,0,4337001,-9,20,5,1997,-9,5,1997,-9,-9,0,0,11,3,1,2,0,4.01,IRN,630.0,20.0,5.0,1997.0,-9.0,5.0,1997.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,1997-05-01,001
4998,4338,-9,0,4338001,-9,19,3,1999,30,3,1999,12,-9,0,0,15,4,1,2,0,4.01,RUS,365.0,19.0,3.0,1999.0,30.0,3.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-03-01,001
4999,4338,-9,0,4338001,-9,19,3,1999,30,3,1999,12,-9,0,0,15,4,1,2,0,4.01,AZE,373.0,19.0,3.0,1999.0,30.0,3.0,1999.0,1.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,1999-03-01,001
5000,4339,-9,1,4339001,-9,2,8,1998,6,8,1998,5,1,1,-9,17,4,1,2,3,4.01,DRC,490.0,2.0,8.0,1998.0,6.0,8.0,1998.0,1.0,1.0,1.0,-9.0,17.0,4.0,0.0,0.0,1998-08-01,001
5001,4339,-9,1,4339001,-9,2,8,1998,6,8,1998,5,1,1,-9,17,4,1,2,3,4.01,RWA,517.0,2.0,8.0,1998.0,6.0,8.0,1998.0,0.0,0.0,1.0,-9.0,17.0,4.0,2.0,0.0,1998-08-01,001
5038,4340,-9,1,4340001,-9,24,1,1993,24,1,1993,1,1,0,0,7,3,1,1,0,4.01,CRO,344.0,24.0,1.0,1993.0,24.0,1.0,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993-01-01,001
5039,4340,-9,1,4340001,-9,24,1,1993,24,1,1993,1,1,0,0,7,3,1,1,0,4.01,YUG,345.0,24.0,1.0,1993.0,24.0,1.0,1993.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1993-01-01,001
5046,4341,-9,1,4341001,-9,5,6,1993,5,6,1993,1,41,-9,-9,17,4,1,1,0,4.01,BOS,346.0,5.0,6.0,1993.0,5.0,6.0,1993.0,0.0,0.0,-9.0,-9.0,17.0,4.0,1.0,0.0,1993-06-01,001
5047,4341,-9,1,4341001,-9,5,6,1993,5,6,1993,1,41,-9,-9,17,4,1,1,0,4.01,CRO,344.0,5.0,6.0,1993.0,5.0,6.0,1993.0,1.0,1.0,-9.0,-9.0,17.0,4.0,1.0,0.0,1993-06-01,001
5076,4342,-9,0,4342001,-9,8,4,1999,19,4,1999,12,0,0,0,8,3,1,2,0,4.01,POR,235.0,8.0,4.0,1999.0,19.0,4.0,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999-04-01,001
5077,4342,-9,0,4342001,-9,8,4,1999,19,4,1999,12,0,0,0,8,3,1,2,0,4.01,RUS,365.0,8.0,4.0,1999.0,19.0,4.0,1999.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,1999-04-01,001
5102,4343,-9,0,4343001,-9,24,11,2000,27,11,2000,4,0,0,0,1,2,1,2,0,4.01,GMY,255.0,24.0,11.0,2000.0,27.0,11.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000-11-01,001
5103,4343,-9,0,4343001,-9,24,11,2000,27,11,2000,4,0,0,0,1,2,1,2,0,4.01,YUG,345.0,24.0,11.0,2000.0,27.0,11.0,2000.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2000-11-01,001
5250,4344,-9,0,4344001,-9,15,4,1999,-9,4,1999,-9,10,0,0,7,3,1,2,0,4.01,TUR,640.0,15.0,4.0,1999.0,-9.0,4.0,1999.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1999-04-01,001
5251,4344,-9,0,4344001,-9,15,4,1999,-9,4,1999,-9,10,0,0,7,3,1,2,0,4.01,RUS,365.0,15.0,4.0,1999.0,-9.0,4.0,1999.0,1.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,1999-04-01,001
5252,4345,10201,0,4345001,10201001,6,1,2002,6,1,2002,1,38,0,0,14,4,1,3,0,4.01,ETH,530.0,6.0,1.0,2002.0,6.0,1.0,2002.0,1.0,1.0,0.0,0.0,14.0,4.0,3.0,0.0,2002-01-01,001
5253,4345,10201,0,4345001,10201001,6,1,2002,6,1,2002,1,38,0,0,14,4,1,3,0,4.01,SOM,520.0,6.0,1.0,2002.0,6.0,1.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-01-01,001
5268,4346,10202,0,4346001,10202001,23,1,2002,4,2,2002,13,-9,0,0,14,4,1,0,0,4.01,ETH,530.0,23.0,1.0,2002.0,4.0,2.0,2002.0,1.0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,2002-01-01,001
5269,4346,10202,0,4346001,10202001,23,1,2002,4,2,2002,13,-9,0,0,14,4,1,0,0,4.01,KEN,501.0,23.0,1.0,2002.0,4.0,2.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-01-01,001
5270,4347,10203,0,4347001,10203001,25,1,2002,25,1,2002,1,43,0,0,16,4,1,2,4,4.01,RWA,517.0,25.0,1.0,2002.0,25.0,1.0,2002.0,1.0,1.0,0.0,0.0,16.0,4.0,2.0,4.0,2002-01-01,001
5271,4347,10203,0,4347001,10203001,25,1,2002,25,1,2002,1,43,0,0,16,4,1,2,4,4.01,DRC,490.0,25.0,1.0,2002.0,25.0,1.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-01-01,001
5278,4348,10204,0,4348001,10204001,27,1,2002,27,1,2002,1,127,0,0,11,3,1,2,0,4.01,SIE,451.0,27.0,1.0,2002.0,27.0,1.0,2002.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,2002-01-01,001
5279,4348,10204,0,4348001,10204001,27,1,2002,27,1,2002,1,127,0,0,11,3,1,2,0,4.01,LBR,450.0,27.0,1.0,2002.0,27.0,1.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-01-01,001
5284,4349,10205,0,4349001,10205001,19,3,2002,19,3,2002,1,29,0,0,11,3,1,2,0,4.01,SUD,625.0,19.0,3.0,2002.0,19.0,3.0,2002.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,2002-03-01,001
5285,4349,10205,0,4349001,10205001,19,3,2002,19,3,2002,1,29,0,0,11,3,1,2,0,4.01,ERI,531.0,19.0,3.0,2002.0,19.0,3.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2002-03-01,001
5292,4350,10206,1,4350001,10206001,1,7,2002,1,7,2002,1,-9,1,1,16,4,1,0,0,4.01,UGA,500.0,1.0,7.0,2002.0,1.0,7.0,2002.0,1.0,1.0,1.0,1.0,16.0,4.0,0.0,0.0,2002-07-01,001
5293,4350,10206,1,4350001,10206001,1,7,2002,1,7,2002,1,-9,1,1,16,4,1,0,0,4.01,KEN,501.0,1.0,7.0,2002.0,1.0,7.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-07-01,001
5294,4351,10207,0,4351001,10207001,7,7,2002,7,7,2002,1,-9,0,0,8,3,1,0,0,4.01,SEN,433.0,7.0,7.0,2002.0,7.0,7.0,2002.0,1.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,2002-07-01,001
5295,4351,10207,0,4351001,10207001,7,7,2002,7,7,2002,1,-9,0,0,8,3,1,0,0,4.01,GAM,420.0,7.0,7.0,2002.0,7.0,7.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-07-01,001
5296,4352,10208,0,4352001,10208001,11,7,2002,18,7,2002,8,1,0,0,14,4,1,1,0,4.01,MOR,600.0,11.0,7.0,2002.0,18.0,7.0,2002.0,1.0,1.0,0.0,0.0,14.0,4.0,1.0,0.0,2002-07-01,001
5297,4352,10208,0,4352001,10208001,11,7,2002,18,7,2002,8,1,0,0,14,4,1,1,0,4.01,SPN,230.0,11.0,7.0,2002.0,18.0,7.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-07-01,001
5300,4353,10209,0,4353001,10209001,25,7,2002,25,7,2002,1,-9,0,0,11,3,1,0,0,4.01,TAZ,510.0,25.0,7.0,2002.0,25.0,7.0,2002.0,1.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,2002-07-01,001
5301,4353,10209,0,4353001,10209001,25,7,2002,25,7,2002,1,-9,0,0,11,3,1,0,0,4.01,BUI,516.0,25.0,7.0,2002.0,25.0,7.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-07-01,001
5302,4354,10210,0,4354001,10210001,26,8,2002,26,8,2002,1,-9,0,0,1,2,1,0,0,4.01,UKG,200.0,26.0,8.0,2002.0,26.0,8.0,2002.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2002-08-01,001
5303,4354,10210,0,4354001,10210001,26,8,2002,26,8,2002,1,-9,0,0,1,2,1,0,0,4.01,ZIM,552.0,26.0,8.0,2002.0,26.0,8.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-08-01,001
5304,4355,10211,0,4355001,10211001,2,9,2002,5,9,2002,1,-9,0,0,15,4,1,0,0,4.01,ETH,530.0,2.0,9.0,2002.0,5.0,9.0,2002.0,1.0,1.0,0.0,0.0,15.0,4.0,0.0,0.0,2002-09-01,001
5305,4355,10211,0,4355001,10211001,2,9,2002,5,9,2002,1,-9,0,0,15,4,1,0,0,4.01,ERI,531.0,2.0,9.0,2002.0,5.0,9.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-09-01,001
5306,4356,10212,0,4356001,10212001,4,9,2002,4,9,2002,1,44,0,0,14,4,1,2,4,4.01,RWA,517.0,4.0,9.0,2002.0,4.0,9.0,2002.0,1.0,1.0,0.0,0.0,14.0,4.0,2.0,4.0,2002-09-01,001
5307,4356,10212,0,4356001,10212001,4,9,2002,4,9,2002,1,44,0,0,14,4,1,2,4,4.01,DRC,490.0,4.0,9.0,2002.0,4.0,9.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-09-01,001
5316,4357,10213,0,4357001,10213001,30,10,2002,30,10,2002,1,-9,0,0,16,4,1,0,0,4.01,ANG,540.0,30.0,10.0,2002.0,30.0,10.0,2002.0,1.0,1.0,0.0,0.0,16.0,4.0,0.0,0.0,2002-10-01,001
5317,4357,10213,0,4357001,10213001,30,10,2002,30,10,2002,1,-9,0,0,16,4,1,0,0,4.01,DRC,490.0,30.0,10.0,2002.0,30.0,10.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-10-01,001
5318,4358,10214,0,4358001,10214001,2,12,2002,2,12,2002,1,12,0,0,11,3,1,0,0,4.01,LBR,450.0,2.0,12.0,2002.0,2.0,12.0,2002.0,1.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,2002-12-01,001
5319,4358,10214,0,4358001,10214001,2,12,2002,2,12,2002,1,12,0,0,11,3,1,0,0,4.01,CDI,437.0,2.0,12.0,2002.0,2.0,12.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-12-01,001
5324,4359,10215,0,4359001,10215001,12,12,2002,12,12,2002,1,-9,0,0,14,4,1,3,0,4.01,LIB,620.0,12.0,12.0,2002.0,12.0,12.0,2002.0,1.0,1.0,0.0,0.0,14.0,4.0,3.0,0.0,2002-12-01,001
5325,4359,10215,0,4359001,10215001,12,12,2002,12,12,2002,1,-9,0,0,14,4,1,3,0,4.01,DRC,490.0,12.0,12.0,2002.0,12.0,12.0,2002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002-12-01,001
5326,4360,10301,0,4360001,10301001,24,7,2003,29,7,2003,6,-9,0,0,15,4,1,0,0,4.01,SUD,625.0,24.0,7.0,2003.0,29.0,7.0,2003.0,1.0,1.0,0.0,0.0,15.0,4.0,0.0,0.0,2003-07-01,001
5327,4360,10301,0,4360001,10301001,24,7,2003,29,7,2003,6,-9,0,0,15,4,1,0,0,4.01,RUS,365.0,24.0,7.0,2003.0,29.0,7.0,2003.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003-07-01,001
5328,4361,10302,0,4361001,10302001,4,10,2003,4,10,2003,1,-9,0,0,12,3,1,0,0,4.01,ALG,615.0,4.0,10.0,2003.0,4.0,10.0,2003.0,1.0,1.0,0.0,0.0,12.0,3.0,0.0,0.0,2003-10-01,001
5329,4361,10302,0,4361001,10302001,4,10,2003,4,10,2003,1,-9,0,0,12,3,1,0,0,4.01,MLI,432.0,4.0,10.0,2003.0,4.0,10.0,2003.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003-10-01,001
5330,4362,10303,1,4362001,10303001,1,11,2003,1,11,2003,1,26,1,1,17,4,1,1,0,4.01,ETH,530.0,1.0,11.0,2003.0,1.0,11.0,2003.0,1.0,1.0,0.0,0.0,17.0,4.0,1.0,0.0,2003-11-01,001
5331,4362,10303,1,4362001,10303001,1,11,2003,1,11,2003,1,26,1,1,17,4,1,1,0,4.01,ERI,531.0,1.0,11.0,2003.0,1.0,11.0,2003.0,0.0,0.0,1.0,1.0,17.0,4.0,0.0,0.0,2003-11-01,001
5334,4363,10304,0,4363001,10304001,1,11,2003,1,11,2003,1,-9,0,0,16,4,1,0,0,4.01,ETH,530.0,1.0,11.0,2003.0,1.0,11.0,2003.0,1.0,1.0,0.0,0.0,16.0,4.0,0.0,0.0,2003-11-01,001
5335,4363,10304,0,4363001,10304001,1,11,2003,1,11,2003,1,-9,0,0,16,4,1,0,0,4.01,KEN,501.0,1.0,11.0,2003.0,1.0,11.0,2003.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003-11-01,001
5336,4364,10305,0,4364001,10305001,26,12,2003,26,12,2003,1,-9,0,0,8,3,1,0,0,4.01,MLI,432.0,26.0,12.0,2003.0,26.0,12.0,2003.0,1.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,2003-12-01,001
5337,4364,10305,0,4364001,10305001,26,12,2003,26,12,2003,1,-9,0,0,8,3,1,0,0,4.01,MAA,435.0,26.0,12.0,2003.0,26.0,12.0,2003.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003-12-01,001
5338,4365,10401,0,4365001,10401001,21,4,2004,21,4,2004,1,-9,0,0,11,3,1,0,0,4.01,RWA,517.0,21.0,4.0,2004.0,21.0,4.0,2004.0,1.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,2004-04-01,001
5339,4365,10401,0,4365001,10401001,21,4,2004,21,4,2004,1,-9,0,0,11,3,1,0,0,4.01,BUI,516.0,21.0,4.0,2004.0,21.0,4.0,2004.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004-04-01,001
5340,4366,10402,0,4366001,10402001,24,4,2004,24,4,2004,1,7,0,0,14,4,1,2,0,4.01,RWA,517.0,24.0,4.0,2004.0,24.0,4.0,2004.0,1.0,1.0,0.0,0.0,14.0,4.0,2.0,0.0,2004-04-01,001
5341,4366,10402,0,4366001,10402001,24,4,2004,24,4,2004,1,7,0,0,14,4,1,2,0,4.01,DRC,490.0,24.0,4.0,2004.0,24.0,4.0,2004.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004-04-01,001
5359,4367,10403,1,4367001,10403001,29,4,2004,29,4,2004,1,92,1,1,17,4,1,0,0,4.01,SUD,625.0,29.0,4.0,2004.0,29.0,4.0,2004.0,1.0,1.0,0.0,0.0,17.0,4.0,0.0,0.0,2004-04-01,001
5360,4367,10403,1,4367001,10403001,29,4,2004,29,4,2004,1,92,1,1,17,4,1,0,0,4.01,CHA,483.0,29.0,4.0,2004.0,29.0,4.0,2004.0,0.0,0.0,1.0,1.0,17.0,4.0,0.0,0.0,2004-04-01,001
5363,4368,10404,0,4368001,10404001,3,6,2004,3,6,2004,1,-9,0,0,8,3,1,0,0,4.01,ZAM,551.0,3.0,6.0,2004.0,3.0,6.0,2004.0,1.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,2004-06-01,001
5364,4368,10404,0,4368001,10404001,3,6,2004,3,6,2004,1,-9,0,0,8,3,1,0,0,4.01,DRC,490.0,3.0,6.0,2004.0,3.0,6.0,2004.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004-06-01,001
5365,4369,10405,0,4369001,10405001,14,7,2004,14,7,2004,1,-9,0,0,11,3,1,2,0,4.01,KEN,501.0,14.0,7.0,2004.0,14.0,7.0,2004.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,2004-07-01,001
5366,4369,10405,0,4369001,10405001,14,7,2004,14,7,2004,1,-9,0,0,11,3,1,2,0,4.01,ETH,530.0,14.0,7.0,2004.0,14.0,7.0,2004.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004-07-01,001
5367,4370,10406,0,4370001,10406001,30,10,2004,30,10,2004,1,-9,0,0,14,4,1,2,0,4.01,ERI,531.0,30.0,10.0,2004.0,30.0,10.0,2004.0,1.0,1.0,0.0,0.0,14.0,4.0,2.0,0.0,2004-10-01,001
5368,4370,10406,0,4370001,10406001,30,10,2004,30,10,2004,1,-9,0,0,14,4,1,2,0,4.01,SUD,625.0,30.0,10.0,2004.0,30.0,10.0,2004.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004-10-01,001
5369,4371,10407,1,4371001,10407001,6,11,2004,6,11,2004,1,0,1,9,17,4,1,2,0,4.01,CDI,437.0,6.0,11.0,2004.0,6.0,11.0,2004.0,1.0,1.0,0.0,0.0,17.0,4.0,2.0,0.0,2004-11-01,001
5370,4371,10407,1,4371001,10407001,6,11,2004,6,11,2004,1,0,1,9,17,4,1,2,0,4.01,FRN,220.0,6.0,11.0,2004.0,6.0,11.0,2004.0,0.0,0.0,1.0,9.0,17.0,4.0,2.0,0.0,2004-11-01,001
5375,4372,10408,1,4372001,10408001,2,12,2004,2,12,2004,1,2,0,0,11,3,1,2,0,4.01,UGA,500.0,2.0,12.0,2004.0,2.0,12.0,2004.0,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,2004-12-01,001
5376,4372,10408,1,4372001,10408001,2,12,2004,2,12,2004,1,2,0,0,11,3,1,2,0,4.01,RWA,517.0,2.0,12.0,2004.0,2.0,12.0,2004.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004-12-01,001
5379,4373,10501,0,4373001,10501001,4,1,2005,4,1,2005,1,72,0,0,11,3,1,0,0,4.01,KEN,501.0,4.0,1.0,2005.0,4.0,1.0,2005.0,1.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,2005-01-01,001
5380,4373,10501,0,4373001,10501001,4,1,2005,4,1,2005,1,72,0,0,11,3,1,0,0,4.01,SOM,520.0,4.0,1.0,2005.0,4.0,1.0,2005.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2005-01-01,001
5383,4374,10502,0,4374001,10502001,18,1,2005,18,1,2005,1,48,0,0,16,4,1,0,0,4.01,ETH,530.0,18.0,1.0,2005.0,18.0,1.0,2005.0,1.0,1.0,0.0,0.0,16.0,4.0,0.0,0.0,2005-01-01,001
5384,4374,10502,0,4374001,10502001,18,1,2005,18,1,2005,1,48,0,0,16,4,1,0,0,4.01,KEN,501.0,18.0,1.0,2005.0,18.0,1.0,2005.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2005-01-01,001
5387,4375,10503,0,4375001,10503001,17,2,2005,17,2,2005,1,35,0,0,11,3,1,1,0,4.01,ETH,530.0,17.0,2.0,2005.0,17.0,2.0,2005.0,1.0,1.0,0.0,0.0,11.0,3.0,1.0,0.0,2005-02-01,001
5388,4375,10503,0,4375001,10503001,17,2,2005,17,2,2005,1,35,0,0,11,3,1,1,0,4.01,ERI,531.0,17.0,2.0,2005.0,17.0,2.0,2005.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2005-02-01,001
