,DispNum3,IncidNum3,DispNum4,IncidNum4,StDay,StMon,StYear,EndDay,EndMon,EndYear,Duration,TBI,Fatality,FatalPre,Action,HostLev,NumA,RevType1,RevType2,Version,DispNum3,IncidNum3,DispNum4,IncidNum4,StAbb,ccode,StDay,StMon,StYear,EndDay,EndMon,EndYear,InSide A,SideA,Fatality,FatalPre,Action,HostLev,RevType1,RevType2,Version
6425,,,,,,,,,,,,,,,,,,,,,4533,4533032,50603,50603032,ISR,666,10,10,2008,10,10,2008,1,1,0,0,12,3,2,0,4.01
6426,,,,,,,,,,,,,,,,,,,,,4533,4533032,50603,50603032,LEB,660,10,10,2008,10,10,2008,0,0,0,0,0,1,0,0,4.01
6427,,,,,,,,,,,,,,,,,,,,,4533,4533033,50603,50603033,ISR,666,19,12,2008,22,12,2008,1,1,0,0,15,4,2,0,4.01
6428,,,,,,,,,,,,,,,,,,,,,4533,4533033,50603,50603033,LEB,660,19,12,2008,22,12,2008,0,0,0,0,0,1,0,0,4.01
6429,,,,,,,,,,,,,,,,,,,,,4533,4533034,50603,50603034,ISR,666,28,12,2008,28,12,2008,1,1,0,0,7,3,2,0,4.01
6430,,,,,,,,,,,,,,,,,,,,,4533,4533034,50603,50603034,LEB,660,28,12,2008,28,12,2008,0,0,0,0,0,1,0,0,4.01
6431,,,,,,,,,,,,,,,,,,,,,4533,4533035,50603,50603035,ISR,666,8,1,2009,8,1,2009,1,1,0,0,7,3,2,0,4.01
6432,,,,,,,,,,,,,,,,,,,,,4533,4533035,50603,50603035,LEB,660,8,1,2009,8,1,2009,0,0,0,0,0,1,0,0,4.01
6433,,,,,,,,,,,,,,,,,,,,,4533,4533036,50603,50603036,ISR,666,8,1,2009,8,1,2009,1,1,0,0,16,4,2,0,4.01
6434,,,,,,,,,,,,,,,,,,,,,4533,4533036,50603,50603036,LEB,660,8,1,2009,8,1,2009,0,0,0,0,0,1,0,0,4.01
6435,,,,,,,,,,,,,,,,,,,,,4533,4533037,50603,50603037,ISR,666,26,2,2009,26,2,2009,1,1,0,0,7,3,2,0,4.01
6436,,,,,,,,,,,,,,,,,,,,,4533,4533037,50603,50603037,LEB,660,26,2,2009,26,2,2009,0,0,0,0,0,1,0,0,4.01
6437,,,,,,,,,,,,,,,,,,,,,4533,4533038,50603,50603038,ISR,666,3,3,2009,3,3,2009,1,1,0,0,16,4,2,0,4.01
6438,,,,,,,,,,,,,,,,,,,,,4533,4533038,50603,50603038,LEB,660,3,3,2009,3,3,2009,0,0,0,0,0,1,0,0,4.01
6439,,,,,,,,,,,,,,,,,,,,,4534,4534001,50604,50604001,IRN,630,8,9,2006,11,9,2006,1,0,0,0,15,4,0,0,4.01
6440,,,,,,,,,,,,,,,,,,,,,4534,4534001,50604,50604001,IRQ,645,8,9,2006,11,9,2006,0,1,0,0,0,1,0,0,4.01
6441,,,,,,,,,,,,,,,,,,,,,4534,4534002,50604,50604002,IRN,630,8,9,2006,8,9,2006,0,0,0,0,0,1,0,0,4.01
6442,,,,,,,,,,,,,,,,,,,,,4534,4534002,50604,50604002,IRQ,645,8,9,2006,8,9,2006,1,1,0,0,12,3,0,0,4.01
6443,,,,,,,,,,,,,,,,,,,,,4535,4535001,50701,50701001,USA,2,11,1,2007,14,1,2007,1,1,0,0,15,4,2,0,4.01
6444,,,,,,,,,,,,,,,,,,,,,4535,4535001,50701,50701001,IRN,630,11,1,2007,14,1,2007,0,0,0,0,0,1,0,0,4.01
6445,,,,,,,,,,,,,,,,,,,,,4535,4535002,50701,50701002,USA,2,27,3,2007,27,3,2007,1,1,0,0,7,3,2,0,4.01
6446,,,,,,,,,,,,,,,,,,,,,4535,4535002,50701,50701002,IRN,630,27,3,2007,27,3,2007,0,0,0,0,0,1,0,0,4.01
6447,,,,,,,,,,,,,,,,,,,,,4535,4535003,50701,50701003,USA,2,1,4,2007,1,4,2007,1,1,0,0,7,3,2,0,4.01
6448,,,,,,,,,,,,,,,,,,,,,4535,4535003,50701,50701003,IRN,630,1,4,2007,1,4,2007,0,0,0,0,0,1,0,0,4.01
6449,,,,,,,,,,,,,,,,,,,,,4536,4536001,50702,50702001,IRN,630,20,1,2007,20,1,2007,1,1,0,0,11,3,2,0,4.01
6450,,,,,,,,,,,,,,,,,,,,,4536,4536001,50702,50702001,IRQ,645,20,1,2007,20,1,2007,0,0,0,0,0,1,0,0,4.01
6451,,,,,,,,,,,,,,,,,,,,,4536,4536002,50702,50702002,IRN,630,28,2,2007,28,2,2007,1,1,0,0,1,2,2,0,4.01
6452,,,,,,,,,,,,,,,,,,,,,4536,4536002,50702,50702002,IRQ,645,28,2,2007,28,2,2007,0,0,0,0,0,1,0,0,4.01
6453,,,,,,,,,,,,,,,,,,,,,4536,4536003,50702,50702003,IRN,630,23,5,2007,23,5,2007,1,1,0,0,16,4,2,0,4.01
6454,,,,,,,,,,,,,,,,,,,,,4536,4536003,50702,50702003,IRQ,645,23,5,2007,23,5,2007,0,0,0,0,0,1,0,0,4.01
6455,,,,,,,,,,,,,,,,,,,,,4536,4536004,50702,50702004,IRN,630,21,8,2007,4,9,2007,1,1,0,0,16,4,2,0,4.01
6456,,,,,,,,,,,,,,,,,,,,,4536,4536004,50702,50702004,IRQ,645,21,8,2007,4,9,2007,0,0,0,0,0,1,0,0,4.01
6457,,,,,,,,,,,,,,,,,,,,,4536,4536005,50702,50702005,IRN,630,27,9,2007,29,9,2007,1,1,0,0,16,4,2,0,4.01
6458,,,,,,,,,,,,,,,,,,,,,4536,4536005,50702,50702005,IRQ,645,27,9,2007,29,9,2007,0,0,0,0,0,1,0,0,4.01
6459,,,,,,,,,,,,,,,,,,,,,4536,4536006,50702,50702006,IRN,630,13,3,2008,22,3,2008,1,1,0,0,16,4,2,0,4.01
6460,,,,,,,,,,,,,,,,,,,,,4536,4536006,50702,50702006,IRQ,645,13,3,2008,22,3,2008,0,0,0,0,0,1,0,0,4.01
6461,,,,,,,,,,,,,,,,,,,,,4536,4536007,50702,50702007,IRN,630,15,5,2008,20,5,2008,1,1,0,0,16,4,2,0,4.01
6462,,,,,,,,,,,,,,,,,,,,,4536,4536007,50702,50702007,IRQ,645,15,5,2008,20,5,2008,0,0,0,0,0,1,0,0,4.01
6463,,,,,,,,,,,,,,,,,,,,,4536,4536008,50702,50702008,IRN,630,26,5,2008,1,6,2008,1,1,0,0,16,4,2,0,4.01
6464,,,,,,,,,,,,,,,,,,,,,4536,4536008,50702,50702008,IRQ,645,26,5,2008,1,6,2008,0,0,0,0,0,1,0,0,4.01
6465,,,,,,,,,,,,,,,,,,,,,4536,4536009,50702,50702009,IRN,630,14,6,2008,19,6,2008,1,1,0,0,16,4,2,0,4.01
6466,,,,,,,,,,,,,,,,,,,,,4536,4536009,50702,50702009,IRQ,645,14,6,2008,19,6,2008,0,0,0,0,0,1,0,0,4.01
6467,,,,,,,,,,,,,,,,,,,,,4536,4536010,50702,50702010,IRN,630,9,7,2008,9,7,2008,1,1,0,0,16,4,2,0,4.01
6468,,,,,,,,,,,,,,,,,,,,,4536,4536010,50702,50702010,IRQ,645,9,7,2008,9,7,2008,0,0,0,0,0,1,0,0,4.01
6469,,,,,,,,,,,,,,,,,,,,,4536,4536011,50702,50702011,IRN,630,22,7,2008,22,7,2008,1,1,0,0,16,4,2,0,4.01
6470,,,,,,,,,,,,,,,,,,,,,4536,4536011,50702,50702011,IRQ,645,22,7,2008,22,7,2008,0,0,0,0,0,1,0,0,4.01
6471,,,,,,,,,,,,,,,,,,,,,4536,4536012,50702,50702012,IRN,630,18,8,2008,18,8,2008,1,1,0,0,16,4,2,0,4.01
6472,,,,,,,,,,,,,,,,,,,,,4536,4536012,50702,50702012,IRQ,645,18,8,2008,18,8,2008,0,0,0,0,0,1,0,0,4.01
6473,,,,,,,,,,,,,,,,,,,,,4536,4536013,50702,50702013,IRN,630,5,12,2008,17,12,2008,1,1,0,0,16,4,2,0,4.01
6474,,,,,,,,,,,,,,,,,,,,,4536,4536013,50702,50702013,IRQ,645,5,12,2008,17,12,2008,0,0,0,0,0,1,0,0,4.01
6475,,,,,,,,,,,,,,,,,,,,,4536,4536014,50702,50702014,IRN,630,13,1,2009,14,1,2009,1,1,0,0,16,4,2,0,4.01
6476,,,,,,,,,,,,,,,,,,,,,4536,4536014,50702,50702014,IRQ,645,13,1,2009,14,1,2009,0,0,0,0,0,1,0,0,4.01
6477,,,,,,,,,,,,,,,,,,,,,4536,4536015,50702,50702015,IRN,630,11,3,2009,11,3,2009,1,1,0,0,16,4,2,0,4.01
6478,,,,,,,,,,,,,,,,,,,,,4536,4536015,50702,50702015,IRQ,645,11,3,2009,11,3,2009,0,0,0,0,0,1,0,0,4.01
6479,,,,,,,,,,,,,,,,,,,,,4536,4536016,50702,50702016,IRN,630,2,5,2009,11,5,2009,1,1,0,0,16,4,2,0,4.01
6480,,,,,,,,,,,,,,,,,,,,,4536,4536016,50702,50702016,IRQ,645,2,5,2009,11,5,2009,0,0,0,0,0,1,0,0,4.01
6481,,,,,,,,,,,,,,,,,,,,,4536,4536017,50702,50702017,IRN,630,1,10,2009,1,10,2009,1,1,0,0,16,4,2,0,4.01
6482,,,,,,,,,,,,,,,,,,,,,4536,4536017,50702,50702017,IRQ,645,1,10,2009,1,10,2009,0,0,0,0,0,1,0,0,4.01
6483,,,,,,,,,,,,,,,,,,,,,4537,4537001,50703,50703001,TUR,640,30,5,2007,30,5,2007,1,1,0,0,11,3,2,0,4.01
6484,,,,,,,,,,,,,,,,,,,,,4537,4537001,50703,50703001,IRQ,645,30,5,2007,30,5,2007,0,0,0,0,0,1,0,0,4.01
6485,,,,,,,,,,,,,,,,,,,,,4537,4537002,50703,50703002,TUR,640,3,6,2007,3,6,2007,1,1,0,0,16,4,2,0,4.01
6486,,,,,,,,,,,,,,,,,,,,,4537,4537002,50703,50703002,IRQ,645,3,6,2007,3,6,2007,0,0,0,0,0,1,0,0,4.01
6487,,,,,,,,,,,,,,,,,,,,,4537,4537003,50703,50703003,TUR,640,8,6,2007,8,6,2007,1,1,0,0,16,4,2,0,4.01
6488,,,,,,,,,,,,,,,,,,,,,4537,4537003,50703,50703003,IRQ,645,8,6,2007,8,6,2007,0,0,0,0,0,1,0,0,4.01
6489,,,,,,,,,,,,,,,,,,,,,4537,4537004,50703,50703004,TUR,640,9,7,2007,9,7,2007,1,1,0,0,11,3,2,0,4.01
6490,,,,,,,,,,,,,,,,,,,,,4537,4537004,50703,50703004,IRQ,645,9,7,2007,9,7,2007,0,0,0,0,0,1,0,0,4.01
6491,,,,,,,,,,,,,,,,,,,,,4537,4537005,50703,50703005,TUR,640,18,7,2007,18,7,2007,1,1,0,0,16,4,2,0,4.01
6492,,,,,,,,,,,,,,,,,,,,,4537,4537005,50703,50703005,IRQ,645,18,7,2007,18,7,2007,0,0,0,0,0,1,0,0,4.01
6493,,,,,,,,,,,,,,,,,,,,,4537,4537006,50703,50703006,TUR,640,26,7,2007,26,7,2007,1,1,0,0,16,4,2,0,4.01
6494,,,,,,,,,,,,,,,,,,,,,4537,4537006,50703,50703006,IRQ,645,26,7,2007,26,7,2007,0,0,0,0,0,1,0,0,4.01
6495,,,,,,,,,,,,,,,,,,,,,4537,4537007,50703,50703007,TUR,640,1,12,2007,1,12,2007,1,1,0,0,16,4,2,0,4.01
6496,,,,,,,,,,,,,,,,,,,,,4537,4537007,50703,50703007,IRQ,645,1,12,2007,1,12,2007,0,0,0,0,0,1,0,0,4.01
6497,,,,,,,,,,,,,,,,,,,,,4537,4537008,50703,50703008,TUR,640,16,12,2007,16,12,2007,1,1,1,-9,16,4,2,0,4.01
6498,,,,,,,,,,,,,,,,,,,,,4537,4537008,50703,50703008,IRQ,645,16,12,2007,16,12,2007,0,0,0,0,0,1,0,0,4.01
6499,,,,,,,,,,,,,,,,,,,,,4537,4537009,50703,50703009,TUR,640,22,12,2007,26,12,2007,1,1,0,0,16,4,2,0,4.01
6500,,,,,,,,,,,,,,,,,,,,,4537,4537009,50703,50703009,IRQ,645,22,12,2007,26,12,2007,0,0,0,0,0,1,0,0,4.01
6501,,,,,,,,,,,,,,,,,,,,,4537,4537010,50703,50703010,TUR,640,11,1,2008,15,1,2008,1,1,0,0,16,4,2,0,4.01
6502,,,,,,,,,,,,,,,,,,,,,4537,4537010,50703,50703010,IRQ,645,11,1,2008,15,1,2008,0,0,0,0,0,1,0,0,4.01
6503,,,,,,,,,,,,,,,,,,,,,4537,4537011,50703,50703011,TUR,640,4,2,2008,9,2,2008,1,1,0,0,16,4,2,0,4.01
6504,,,,,,,,,,,,,,,,,,,,,4537,4537011,50703,50703011,IRQ,645,4,2,2008,9,2,2008,0,0,0,0,0,1,0,0,4.01
6505,,,,,,,,,,,,,,,,,,,,,4537,4537012,50703,50703012,TUR,640,21,2,2008,29,2,2008,1,1,1,-9,16,4,2,0,4.01
6506,,,,,,,,,,,,,,,,,,,,,4537,4537012,50703,50703012,IRQ,645,21,2,2008,29,2,2008,0,0,0,0,0,1,0,0,4.01
6507,,,,,,,,,,,,,,,,,,,,,4537,4537013,50703,50703013,TUR,640,5,3,2008,5,3,2008,1,1,0,0,16,4,2,0,4.01
6508,,,,,,,,,,,,,,,,,,,,,4537,4537013,50703,50703013,IRQ,645,5,3,2008,5,3,2008,0,0,0,0,0,1,0,0,4.01
6509,,,,,,,,,,,,,,,,,,,,,4537,4537014,50703,50703014,TUR,640,10,3,2008,10,3,2008,1,1,0,0,16,4,2,0,4.01
6510,,,,,,,,,,,,,,,,,,,,,4537,4537014,50703,50703014,IRQ,645,10,3,2008,10,3,2008,0,0,0,0,0,1,0,0,4.01
6511,,,,,,,,,,,,,,,,,,,,,4537,4537015,50703,50703015,TUR,640,20,3,2008,20,3,2008,1,1,0,0,16,4,2,0,4.01
6512,,,,,,,,,,,,,,,,,,,,,4537,4537015,50703,50703015,IRQ,645,20,3,2008,20,3,2008,0,0,0,0,0,1,0,0,4.01
6513,,,,,,,,,,,,,,,,,,,,,4537,4537016,50703,50703016,TUR,640,29,3,2008,29,3,2008,1,1,0,0,16,4,2,0,4.01
6514,,,,,,,,,,,,,,,,,,,,,4537,4537016,50703,50703016,IRQ,645,29,3,2008,29,3,2008,0,0,0,0,0,1,0,0,4.01
6515,,,,,,,,,,,,,,,,,,,,,4537,4537017,50703,50703017,TUR,640,16,4,2008,16,4,2008,1,1,0,0,16,4,2,0,4.01
6516,,,,,,,,,,,,,,,,,,,,,4537,4537017,50703,50703017,IRQ,645,16,4,2008,16,4,2008,0,0,0,0,0,1,0,0,4.01
6517,,,,,,,,,,,,,,,,,,,,,4537,4537018,50703,50703018,TUR,640,23,4,2008,26,4,2008,1,1,0,0,16,4,2,0,4.01
6518,,,,,,,,,,,,,,,,,,,,,4537,4537018,50703,50703018,IRQ,645,23,4,2008,26,4,2008,0,0,0,0,0,1,0,0,4.01
6519,,,,,,,,,,,,,,,,,,,,,4537,4537019,50703,50703019,TUR,640,2,5,2008,12,5,2008,1,1,0,0,16,4,2,0,4.01
6520,,,,,,,,,,,,,,,,,,,,,4537,4537019,50703,50703019,IRQ,645,2,5,2008,12,5,2008,0,0,0,0,0,1,0,0,4.01
6521,,,,,,,,,,,,,,,,,,,,,4537,4537020,50703,50703020,TUR,640,29,5,2008,10,6,2008,1,1,0,0,16,4,2,0,4.01
6522,,,,,,,,,,,,,,,,,,,,,4537,4537020,50703,50703020,IRQ,645,29,5,2008,10,6,2008,0,0,0,0,0,1,0,0,4.01
6523,,,,,,,,,,,,,,,,,,,,,4537,4537021,50703,50703021,TUR,640,9,7,2008,9,7,2008,1,1,0,0,16,4,2,0,4.01
6524,,,,,,,,,,,,,,,,,,,,,4537,4537021,50703,50703021,IRQ,645,9,7,2008,9,7,2008,0,0,0,0,0,1,0,0,4.01
6525,,,,,,,,,,,,,,,,,,,,,4537,4537022,50703,50703022,TUR,640,24,7,2008,27,7,2008,1,1,0,0,16,4,2,0,4.01
6526,,,,,,,,,,,,,,,,,,,,,4537,4537022,50703,50703022,IRQ,645,24,7,2008,27,7,2008,0,0,0,0,0,1,0,0,4.01
6527,,,,,,,,,,,,,,,,,,,,,4537,4537023,50703,50703023,TUR,640,17,8,2008,17,8,2008,1,1,0,0,16,4,2,0,4.01
6528,,,,,,,,,,,,,,,,,,,,,4537,4537023,50703,50703023,IRQ,645,17,8,2008,17,8,2008,0,0,0,0,0,1,0,0,4.01
6529,,,,,,,,,,,,,,,,,,,,,4537,4537024,50703,50703024,TUR,640,26,9,2008,17,10,2008,1,1,0,0,16,4,2,0,4.01
6530,,,,,,,,,,,,,,,,,,,,,4537,4537024,50703,50703024,IRQ,645,26,9,2008,17,10,2008,0,0,0,0,0,1,0,0,4.01
6531,,,,,,,,,,,,,,,,,,,,,4537,4537025,50703,50703025,TUR,640,24,10,2008,28,10,2008,1,1,0,0,16,4,2,0,4.01
6532,,,,,,,,,,,,,,,,,,,,,4537,4537025,50703,50703025,IRQ,645,24,10,2008,28,10,2008,0,0,0,0,0,1,0,0,4.01
6533,,,,,,,,,,,,,,,,,,,,,4537,4537026,50703,50703026,TUR,640,1,12,2008,2,12,2008,1,1,0,0,16,4,2,0,4.01
6534,,,,,,,,,,,,,,,,,,,,,4537,4537026,50703,50703026,IRQ,645,1,12,2008,2,12,2008,0,0,0,0,0,1,0,0,4.01
6535,,,,,,,,,,,,,,,,,,,,,4537,4537027,50703,50703027,TUR,640,17,12,2008,17,12,2008,1,1,0,0,16,4,2,0,4.01
6536,,,,,,,,,,,,,,,,,,,,,4537,4537027,50703,50703027,IRQ,645,17,12,2008,17,12,2008,0,0,0,0,0,1,0,0,4.01
6537,,,,,,,,,,,,,,,,,,,,,4537,4537028,50703,50703028,TUR,640,5,1,2009,14,1,2009,1,1,0,0,16,4,2,0,4.01
6538,,,,,,,,,,,,,,,,,,,,,4537,4537028,50703,50703028,IRQ,645,5,1,2009,14,1,2009,0,0,0,0,0,1,0,0,4.01
6539,,,,,,,,,,,,,,,,,,,,,4537,4537029,50703,50703029,TUR,640,4,2,2009,5,2,2009,1,1,0,0,16,4,2,0,4.01
6540,,,,,,,,,,,,,,,,,,,,,4537,4537029,50703,50703029,IRQ,645,4,2,2009,5,2,2009,0,0,0,0,0,1,0,0,4.01
6541,,,,,,,,,,,,,,,,,,,,,4537,4537030,50703,50703030,TUR,640,12,3,2009,12,3,2009,1,1,0,0,16,4,2,0,4.01
6542,,,,,,,,,,,,,,,,,,,,,4537,4537030,50703,50703030,IRQ,645,12,3,2009,12,3,2009,0,0,0,0,0,1,0,0,4.01
6543,,,,,,,,,,,,,,,,,,,,,4537,4537031,50703,50703031,TUR,640,29,4,2009,29,4,2009,1,1,0,0,16,4,2,0,4.01
6544,,,,,,,,,,,,,,,,,,,,,4537,4537031,50703,50703031,IRQ,645,29,4,2009,29,4,2009,0,0,0,0,0,1,0,0,4.01
6545,,,,,,,,,,,,,,,,,,,,,4537,4537032,50703,50703032,TUR,640,28,5,2009,28,5,2009,1,1,0,0,16,4,2,0,4.01
6546,,,,,,,,,,,,,,,,,,,,,4537,4537032,50703,50703032,IRQ,645,28,5,2009,28,5,2009,0,0,0,0,0,1,0,0,4.01
6547,,,,,,,,,,,,,,,,,,,,,4538,4538001,50704,50704001,USA,2,28,8,2007,29,8,2007,1,1,0,0,15,4,0,0,4.01
6548,,,,,,,,,,,,,,,,,,,,,4538,4538001,50704,50704001,IRN,630,28,8,2007,29,8,2007,0,0,0,0,0,1,0,0,4.01
6549,,,,,,,,,,,,,,,,,,,,,4539,4539001,50705,50705001,ISR,666,6,9,2007,6,9,2007,1,1,0,0,16,4,2,0,4.01
6550,,,,,,,,,,,,,,,,,,,,,4539,4539001,50705,50705001,SYR,652,6,9,2007,6,9,2007,0,0,0,0,0,1,0,0,4.01
6551,,,,,,,,,,,,,,,,,,,,,4539,4539002,50705,50705002,SYR,652,6,9,2007,6,9,2007,1,0,0,0,16,4,0,0,4.01
6552,,,,,,,,,,,,,,,,,,,,,4539,4539002,50705,50705002,ISR,666,6,9,2007,6,9,2007,0,1,0,0,0,1,0,0,4.01
6553,,,,,,,,,,,,,,,,,,,,,4540,4540001,50801,50801001,USA,2,26,10,2008,26,10,2008,1,1,0,0,16,4,2,0,4.01
6554,,,,,,,,,,,,,,,,,,,,,4540,4540001,50801,50801001,SYR,652,26,10,2008,26,10,2008,0,0,0,0,0,1,0,0,4.01
6555,,,,,,,,,,,,,,,,,,,,,4541,4541001,50802,50802001,IRN,630,5,11,2008,5,11,2008,1,1,0,0,1,2,2,0,4.01
6556,,,,,,,,,,,,,,,,,,,,,4541,4541001,50802,50802001,USA,2,5,11,2008,5,11,2008,0,0,0,0,0,1,0,0,4.01
6557,,,,,,,,,,,,,,,,,,,,,4542,4542001,50901,50901001,ISR,666,28,1,2009,28,1,2009,1,1,0,0,16,4,0,0,4.01
6558,,,,,,,,,,,,,,,,,,,,,4542,4542001,50901,50901001,FRN,220,28,1,2009,28,1,2009,0,0,0,0,0,1,0,0,4.01
6559,,,,,,,,,,,,,,,,,,,,,4543,4543001,50902,50902001,IRN,630,25,2,2009,25,2,2009,1,1,0,0,7,3,0,0,4.01
6560,,,,,,,,,,,,,,,,,,,,,4543,4543001,50902,50902001,IRQ,645,25,2,2009,25,2,2009,0,0,0,0,0,1,0,0,4.01
6561,,,,,,,,,,,,,,,,,,,,,4543,4543002,50902,50902002,USA,2,25,2,2009,25,2,2009,1,0,0,0,16,4,0,0,4.01
6562,,,,,,,,,,,,,,,,,,,,,4543,4543002,50902,50902002,IRN,630,25,2,2009,25,2,2009,0,1,0,0,0,1,0,0,4.01
6563,,,,,,,,,,,,,,,,,,,,,4544,4544001,50903,50903001,ISR,666,17,8,2009,17,8,2009,1,1,0,0,16,4,0,0,4.01
6564,,,,,,,,,,,,,,,,,,,,,4544,4544001,50903,50903001,EGY,651,17,8,2009,17,8,2009,0,0,0,0,0,1,0,0,4.01
6565,,,,,,,,,,,,,,,,,,,,,4545,4545001,50904,50904001,ISR,666,11,9,2009,11,9,2009,1,1,0,0,16,4,2,0,4.01
6566,,,,,,,,,,,,,,,,,,,,,4545,4545001,50904,50904001,LEB,660,11,9,2009,11,9,2009,0,0,0,0,0,1,0,0,4.01
6567,,,,,,,,,,,,,,,,,,,,,4545,4545002,50904,50904002,ISR,666,27,10,2009,27,10,2009,1,1,0,0,16,4,2,0,4.01
6568,,,,,,,,,,,,,,,,,,,,,4545,4545002,50904,50904002,LEB,660,27,10,2009,27,10,2009,0,0,0,0,0,1,0,0,4.01
6569,,,,,,,,,,,,,,,,,,,,,4545,4545003,50904,50904003,ISR,666,29,12,2009,29,12,2009,1,1,0,0,7,3,2,0,4.01
6570,,,,,,,,,,,,,,,,,,,,,4545,4545003,50904,50904003,LEB,660,29,12,2009,29,12,2009,0,0,0,0,0,1,0,0,4.01
6571,,,,,,,,,,,,,,,,,,,,,4545,4545004,50904,50904004,LEB,660,29,12,2009,29,12,2009,1,0,0,0,16,4,2,0,4.01
6572,,,,,,,,,,,,,,,,,,,,,4545,4545004,50904,50904004,ISR,666,29,12,2009,29,12,2009,0,1,0,0,0,1,0,0,4.01
6573,,,,,,,,,,,,,,,,,,,,,4545,4545005,50904,50904005,ISR,666,11,1,2010,11,1,2010,1,1,0,0,7,3,2,0,4.01
6574,,,,,,,,,,,,,,,,,,,,,4545,4545005,50904,50904005,LEB,660,11,1,2010,11,1,2010,0,0,0,0,0,1,0,0,4.01
6575,,,,,,,,,,,,,,,,,,,,,4545,4545006,50904,50904006,LEB,660,11,1,2010,11,1,2010,1,0,0,0,16,4,2,0,4.01
6576,,,,,,,,,,,,,,,,,,,,,4545,4545006,50904,50904006,ISR,666,11,1,2010,11,1,2010,0,1,0,0,0,1,0,0,4.01
6577,,,,,,,,,,,,,,,,,,,,,4545,4545007,50904,50904007,ISR,666,17,1,2010,17,1,2010,1,1,0,0,12,3,2,0,4.01
6578,,,,,,,,,,,,,,,,,,,,,4545,4545007,50904,50904007,LEB,660,17,1,2010,17,1,2010,0,0,0,0,0,1,0,0,4.01
6579,,,,,,,,,,,,,,,,,,,,,4545,4545008,50904,50904008,ISR,666,26,1,2010,26,1,2010,1,1,0,0,1,2,2,0,4.01
6580,,,,,,,,,,,,,,,,,,,,,4545,4545008,50904,50904008,LEB,660,26,1,2010,26,1,2010,0,0,0,0,0,1,0,0,4.01
6581,,,,,,,,,,,,,,,,,,,,,4545,4545009,50904,50904009,ISR,666,14,2,2010,14,2,2010,1,1,0,0,7,3,2,0,4.01
6582,,,,,,,,,,,,,,,,,,,,,4545,4545009,50904,50904009,LEB,660,14,2,2010,14,2,2010,0,0,0,0,0,1,0,0,4.01
6583,,,,,,,,,,,,,,,,,,,,,4545,4545010,50904,50904010,ISR,666,12,3,2010,12,3,2010,1,1,0,0,12,3,2,0,4.01
6584,,,,,,,,,,,,,,,,,,,,,4545,4545010,50904,50904010,LEB,660,12,3,2010,12,3,2010,0,0,0,0,0,1,0,0,4.01
6585,,,,,,,,,,,,,,,,,,,,,4545,4545011,50904,50904011,ISR,666,21,3,2010,21,3,2010,1,1,0,0,7,3,2,0,4.01
6586,,,,,,,,,,,,,,,,,,,,,4545,4545011,50904,50904011,LEB,660,21,3,2010,21,3,2010,0,0,0,0,0,1,0,0,4.01
6587,,,,,,,,,,,,,,,,,,,,,4545,4545012,50904,50904012,LEB,660,21,3,2010,21,3,2010,1,0,0,0,16,4,2,0,4.01
6588,,,,,,,,,,,,,,,,,,,,,4545,4545012,50904,50904012,ISR,666,21,3,2010,21,3,2010,0,1,0,0,0,1,0,0,4.01
6589,,,,,,,,,,,,,,,,,,,,,4545,4545013,50904,50904013,LEB,660,25,3,2010,25,3,2010,1,0,0,0,8,3,2,0,4.01
6590,,,,,,,,,,,,,,,,,,,,,4545,4545013,50904,50904013,ISR,666,25,3,2010,25,3,2010,0,1,0,0,0,1,0,0,4.01
6591,,,,,,,,,,,,,,,,,,,,,4545,4545014,50904,50904014,ISR,666,1,4,2010,1,4,2010,1,1,0,0,7,3,2,0,4.01
6592,,,,,,,,,,,,,,,,,,,,,4545,4545014,50904,50904014,LEB,660,1,4,2010,1,4,2010,0,0,0,0,0,1,0,0,4.01
6593,,,,,,,,,,,,,,,,,,,,,4545,4545015,50904,50904015,ISR,666,10,4,2010,10,4,2010,1,1,0,0,12,3,2,0,4.01
6594,,,,,,,,,,,,,,,,,,,,,4545,4545015,50904,50904015,LEB,660,10,4,2010,10,4,2010,0,0,0,0,0,1,0,0,4.01
6595,,,,,,,,,,,,,,,,,,,,,4545,4545016,50904,50904016,LEB,660,17,4,2010,17,4,2010,1,0,0,0,8,3,2,0,4.01
6596,,,,,,,,,,,,,,,,,,,,,4545,4545016,50904,50904016,ISR,666,17,4,2010,17,4,2010,0,1,0,0,0,1,0,0,4.01
6597,,,,,,,,,,,,,,,,,,,,,4545,4545017,50904,50904017,ISR,666,1,6,2010,1,6,2010,1,1,0,0,7,3,2,0,4.01
6598,,,,,,,,,,,,,,,,,,,,,4545,4545017,50904,50904017,LEB,660,1,6,2010,1,6,2010,0,0,0,0,0,1,0,0,4.01
6599,,,,,,,,,,,,,,,,,,,,,4545,4545018,50904,50904018,LEB,660,1,6,2010,1,6,2010,1,0,0,0,16,4,2,0,4.01
6600,,,,,,,,,,,,,,,,,,,,,4545,4545018,50904,50904018,ISR,666,1,6,2010,1,6,2010,0,1,0,0,0,1,0,0,4.01
6601,,,,,,,,,,,,,,,,,,,,,4545,4545019,50904,50904019,LEB,660,9,7,2010,9,7,2010,1,0,0,0,11,3,2,0,4.01
6602,,,,,,,,,,,,,,,,,,,,,4545,4545019,50904,50904019,ISR,666,9,7,2010,9,7,2010,0,1,0,0,0,1,0,0,4.01
